2023-10-20 02:47:44,889 INFO M.ApplicationManager [ApplicationManager.java:58] Test started on Firefox
2023-10-20 02:47:57,186 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //input[2]
2023-10-20 02:47:57,201 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //input[2]is found
2023-10-20 02:47:57,484 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //button[1]
2023-10-20 02:47:57,500 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //button[1]is found
2023-10-20 02:47:57,735 INFO M.NGListener [NGListener.java:15] Start of the test>>possitiveAddnewContactUserDTO
2023-10-20 02:47:57,735 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.cssSelector: a[href='/add']
2023-10-20 02:47:57,814 INFO M.WdListener [WdListener.java:45]  Element by locator By.cssSelector: a[href='/add']is found
2023-10-20 02:47:58,050 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='Name']
2023-10-20 02:47:58,065 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='Name']is found
2023-10-20 02:47:58,333 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='Last Name']
2023-10-20 02:47:58,348 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='Last Name']is found
2023-10-20 02:47:58,616 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='Phone']
2023-10-20 02:47:58,631 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='Phone']is found
2023-10-20 02:47:58,914 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='email']
2023-10-20 02:47:58,930 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='email']is found
2023-10-20 02:47:59,212 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='Address']
2023-10-20 02:47:59,228 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='Address']is found
2023-10-20 02:47:59,495 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='description']
2023-10-20 02:47:59,511 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='description']is found
2023-10-20 02:47:59,781 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //b[.='Save']
2023-10-20 02:47:59,794 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //b[.='Save']is found
2023-10-20 02:48:00,029 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[.='Sign Out']
2023-10-20 02:48:00,045 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[.='Sign Out']is found
2023-10-20 02:48:00,280 INFO M.NGListener [NGListener.java:22] Success test>>possitiveAddnewContactUserDTO
2023-10-20 02:48:00,280 INFO M.NGListener [NGListener.java:23] ================================================================
2023-10-20 02:48:00,280 INFO t.testBase [testBase.java:31] test is finished possitiveAddnewContactUserDTO
2023-10-20 02:48:00,280 INFO t.testBase [testBase.java:32] ============================================================================
2023-10-20 02:48:00,283 INFO t.testBase [testBase.java:25] Test is started: possitiveAddnewContactUserDTO
2023-10-20 02:48:00,283 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: *[.='Sign Out']
2023-10-20 02:48:03,311 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: *[.='Sign Out']is found
2023-10-20 02:48:03,311 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[.='LOGIN']
2023-10-20 02:48:03,326 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[.='LOGIN']is found
2023-10-20 02:48:03,562 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //input[1]
2023-10-20 02:48:03,578 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //input[1]is found
2023-10-20 02:48:03,860 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //input[2]
2023-10-20 02:48:03,876 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //input[2]is found
2023-10-20 02:48:04,159 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //button[1]
2023-10-20 02:48:04,175 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //button[1]is found
2023-10-20 02:48:04,411 INFO M.NGListener [NGListener.java:15] Start of the test>>possitiveAddnewContactUserDTO
2023-10-20 02:48:04,411 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.cssSelector: a[href='/add']
2023-10-20 02:48:04,457 INFO M.WdListener [WdListener.java:45]  Element by locator By.cssSelector: a[href='/add']is found
2023-10-20 02:48:04,693 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='Name']
2023-10-20 02:48:04,709 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='Name']is found
2023-10-20 02:48:04,976 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='Last Name']
2023-10-20 02:48:04,991 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='Last Name']is found
2023-10-20 02:48:05,258 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='Phone']
2023-10-20 02:48:05,274 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='Phone']is found
2023-10-20 02:48:05,557 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='email']
2023-10-20 02:48:05,572 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='email']is found
2023-10-20 02:48:05,855 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='Address']
2023-10-20 02:48:05,871 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='Address']is found
2023-10-20 02:48:06,138 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[@placeholder='description']
2023-10-20 02:48:06,154 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[@placeholder='description']is found
2023-10-20 02:48:06,437 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //b[.='Save']
2023-10-20 02:48:06,453 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //b[.='Save']is found
2023-10-20 02:48:06,688 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[.='Sign Out']
2023-10-20 02:48:06,704 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[.='Sign Out']is found
2023-10-20 02:48:06,940 INFO M.NGListener [NGListener.java:22] Success test>>possitiveAddnewContactUserDTO
2023-10-20 02:48:06,940 INFO M.NGListener [NGListener.java:23] ================================================================
2023-10-20 02:48:06,940 INFO t.testBase [testBase.java:31] test is finished possitiveAddnewContactUserDTO
2023-10-20 02:48:06,940 INFO t.testBase [testBase.java:32] ============================================================================
2023-10-20 02:48:06,940 INFO t.testBase [testBase.java:25] Test is started: testNegativeRegistrationEmail
2023-10-20 02:48:06,940 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: *[.='Sign Out']
2023-10-20 02:48:09,971 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: *[.='Sign Out']is found
2023-10-20 02:48:09,971 INFO M.NGListener [NGListener.java:15] Start of the test>>testNegativeRegistrationEmail
2023-10-20 02:48:09,971 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[.='LOGIN']
2023-10-20 02:48:09,987 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[.='LOGIN']is found
2023-10-20 02:48:10,222 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //input[1]
2023-10-20 02:48:10,238 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //input[1]is found
2023-10-20 02:48:10,521 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //input[2]
2023-10-20 02:48:10,537 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //input[2]is found
2023-10-20 02:48:10,808 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //button[2]
2023-10-20 02:48:10,835 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //button[2]is found
2023-10-20 02:48:14,118 INFO M.NGListener [NGListener.java:22] Success test>>testNegativeRegistrationEmail
2023-10-20 02:48:14,118 INFO M.NGListener [NGListener.java:23] ================================================================
2023-10-20 02:48:14,118 INFO t.testBase [testBase.java:31] test is finished testNegativeRegistrationEmail
2023-10-20 02:48:14,118 INFO t.testBase [testBase.java:32] ============================================================================
2023-10-20 02:48:14,134 INFO t.testBase [testBase.java:25] Test is started: testPositiveRegistrationDTO_CSV
2023-10-20 02:48:14,134 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: *[.='Sign Out']
2023-10-20 02:48:17,163 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: *[.='Sign Out']is found
2023-10-20 02:48:17,163 INFO M.NGListener [NGListener.java:15] Start of the test>>testPositiveRegistrationDTO_CSV
2023-10-20 02:48:17,163 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[.='LOGIN']
2023-10-20 02:48:17,178 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[.='LOGIN']is found
2023-10-20 02:48:17,429 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //input[1]
2023-10-20 02:48:17,445 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //input[1]is found
2023-10-20 02:48:17,759 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //input[2]
2023-10-20 02:48:17,774 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //input[2]is found
2023-10-20 02:48:18,073 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //button[2]
2023-10-20 02:48:18,088 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //button[2]is found
2023-10-20 02:48:21,337 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[.='CONTACTS']
2023-10-20 02:48:21,369 INFO M.WdListener [WdListener.java:23] Something went wrong
2023-10-20 02:48:21,369 INFO M.WdListener [WdListener.java:24] Dismissed user prompt dialog: User already exist: 
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'DESKTOP-G6QMAM9', ip: '10.0.0.2', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.16.1'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 118.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20231009140911, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 7556, moz:profile: C:\Users\ARTEMS~1\AppData\L..., moz:shutdownTimeout: 60000, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: e51efc53-ec85-40b1-a1cb-0fe0a2ac48bb
*** Element info: {Using=xpath, value=//*[.='CONTACTS']}
2023-10-20 02:48:21,369 INFO M.WdListener [WdListener.java:25] org.openqa.selenium.UnhandledAlertException: Dismissed user prompt dialog: User already exist: 
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'DESKTOP-G6QMAM9', ip: '10.0.0.2', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.16.1'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 118.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20231009140911, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 7556, moz:profile: C:\Users\ARTEMS~1\AppData\L..., moz:shutdownTimeout: 60000, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: e51efc53-ec85-40b1-a1cb-0fe0a2ac48bb
*** Element info: {Using=xpath, value=//*[.='CONTACTS']}
2023-10-20 02:48:21,667 INFO M.WdListener [WdListener.java:30] Here is the path to screenshot with error>src/test/screenshots/screenshot-1619.png
2023-10-20 02:48:21,667 INFO M.NGListener [NGListener.java:29] failure test>>org.openqa.selenium.UnhandledAlertException: Dismissed user prompt dialog: User already exist: 
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'DESKTOP-G6QMAM9', ip: '10.0.0.2', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.16.1'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 118.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20231009140911, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 7556, moz:profile: C:\Users\ARTEMS~1\AppData\L..., moz:shutdownTimeout: 60000, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: e51efc53-ec85-40b1-a1cb-0fe0a2ac48bb
*** Element info: {Using=xpath, value=//*[.='CONTACTS']}
2023-10-20 02:48:21,667 INFO M.NGListener [NGListener.java:30] =============================================================================
2023-10-20 02:48:21,667 INFO t.testBase [testBase.java:31] test is finished testPositiveRegistrationDTO_CSV
2023-10-20 02:48:21,667 INFO t.testBase [testBase.java:32] ============================================================================
2023-10-20 02:48:21,667 INFO t.testBase [testBase.java:25] Test is started: testPositiveRegistrationDTO_CSV
2023-10-20 02:48:21,667 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: *[.='Sign Out']
2023-10-20 02:48:24,714 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: *[.='Sign Out']is found
2023-10-20 02:48:24,714 INFO M.NGListener [NGListener.java:15] Start of the test>>testPositiveRegistrationDTO_CSV
2023-10-20 02:48:24,714 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[.='LOGIN']
2023-10-20 02:48:24,730 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[.='LOGIN']is found
2023-10-20 02:48:24,966 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //input[1]
2023-10-20 02:48:24,981 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //input[1]is found
2023-10-20 02:48:25,264 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //input[2]
2023-10-20 02:48:25,279 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //input[2]is found
2023-10-20 02:48:25,562 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //button[2]
2023-10-20 02:48:25,578 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //button[2]is found
2023-10-20 02:48:28,829 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[.='CONTACTS']
2023-10-20 02:48:28,845 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: //*[.='CONTACTS']is found
2023-10-20 02:48:28,845 INFO M.NGListener [NGListener.java:22] Success test>>testPositiveRegistrationDTO_CSV
2023-10-20 02:48:28,845 INFO M.NGListener [NGListener.java:23] ================================================================
2023-10-20 02:48:28,849 INFO t.testBase [testBase.java:31] test is finished testPositiveRegistrationDTO_CSV
2023-10-20 02:48:28,849 INFO t.testBase [testBase.java:32] ============================================================================
2023-10-20 02:48:28,849 INFO t.testBase [testBase.java:25] Test is started: testPositiveRegistrationDTO_CSV
2023-10-20 02:48:28,849 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: *[.='Sign Out']
2023-10-20 02:48:31,877 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: *[.='Sign Out']is found
2023-10-20 02:48:31,877 INFO M.NGListener [NGListener.java:15] Start of the test>>testPositiveRegistrationDTO_CSV
2023-10-20 02:48:31,877 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[.='LOGIN']
2023-10-20 02:48:34,909 INFO M.WdListener [WdListener.java:23] Something went wrong
2023-10-20 02:48:34,909 INFO M.WdListener [WdListener.java:24] Unable to locate element: //*[.='LOGIN']
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'DESKTOP-G6QMAM9', ip: '10.0.0.2', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.16.1'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 118.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20231009140911, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 7556, moz:profile: C:\Users\ARTEMS~1\AppData\L..., moz:shutdownTimeout: 60000, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: e51efc53-ec85-40b1-a1cb-0fe0a2ac48bb
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-20 02:48:34,909 INFO M.WdListener [WdListener.java:25] org.openqa.selenium.NoSuchElementException: Unable to locate element: //*[.='LOGIN']
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'DESKTOP-G6QMAM9', ip: '10.0.0.2', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.16.1'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 118.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20231009140911, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 7556, moz:profile: C:\Users\ARTEMS~1\AppData\L..., moz:shutdownTimeout: 60000, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: e51efc53-ec85-40b1-a1cb-0fe0a2ac48bb
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-20 02:48:35,097 INFO M.WdListener [WdListener.java:30] Here is the path to screenshot with error>src/test/screenshots/screenshot-1632.png
2023-10-20 02:48:35,097 INFO M.NGListener [NGListener.java:29] failure test>>org.openqa.selenium.NoSuchElementException: Unable to locate element: //*[.='LOGIN']
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'DESKTOP-G6QMAM9', ip: '10.0.0.2', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.16.1'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 118.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20231009140911, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 7556, moz:profile: C:\Users\ARTEMS~1\AppData\L..., moz:shutdownTimeout: 60000, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: e51efc53-ec85-40b1-a1cb-0fe0a2ac48bb
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-20 02:48:35,097 INFO M.NGListener [NGListener.java:30] =============================================================================
2023-10-20 02:48:35,097 INFO t.testBase [testBase.java:31] test is finished testPositiveRegistrationDTO_CSV
2023-10-20 02:48:35,097 INFO t.testBase [testBase.java:32] ============================================================================
2023-10-20 02:48:35,113 INFO t.testBase [testBase.java:25] Test is started: testPositiveRegistrationDTO_CSV
2023-10-20 02:48:35,113 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: *[.='Sign Out']
2023-10-20 02:48:38,145 INFO M.WdListener [WdListener.java:45]  Element by locator By.xpath: *[.='Sign Out']is found
2023-10-20 02:48:38,145 INFO M.NGListener [NGListener.java:15] Start of the test>>testPositiveRegistrationDTO_CSV
2023-10-20 02:48:38,145 INFO M.WdListener [WdListener.java:39] Start searching element by locator By.xpath: //*[.='LOGIN']
2023-10-20 02:48:41,176 INFO M.WdListener [WdListener.java:23] Something went wrong
2023-10-20 02:48:41,176 INFO M.WdListener [WdListener.java:24] Unable to locate element: //*[.='LOGIN']
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'DESKTOP-G6QMAM9', ip: '10.0.0.2', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.16.1'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 118.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20231009140911, moz:geckodriverVersion: 0.33.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 7556, moz:profile: C:\Users\ARTEMS~1\AppData\L..., moz:shutdownTimeout: 60000, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: e51efc53-ec85-40b1-a1cb-0fe0a2ac48bb
*** Element info: {Using=xpath, value=//*[.='LOGIN']}
2023-10-20 02:48:41,176 INFO M.WdListener [WdListener.java:25] org.openqa.selenium.NoSuchElementException: Unable to locate element: //*[.='LOGIN']
